-0.95;9.691;3.27;-1.578;5.57;1.846;2.193;14.641;3.982;2.997;11.856;3.439;0.147;9.976;3.268;1.197;9.583;3.107;0.147;9.976;3.268;0.16;10.643;3.002;-0.292;14.468;4.315;-1.66;14.527;3.986;2.997;11.856;3.439;2.785;9.464;3.992;0.725;5.432;1.712;0.309;2.169;-1.851;0.147;9.976;3.268;-0.95;9.691;3.27;0.851;14.44;4.356;2.193;14.641;3.982;1.197;9.583;3.107;0.725;5.432;1.712;0.323;15.059;3.532;0.405;15.782;5.102;-2.482;11.905;3.177;-2.79;9.415;2.955;-1.66;14.527;3.986;-2.482;11.905;3.177;0.16;10.643;3.002;0.267;12.922;3.64;0.267;12.922;3.64;0.323;15.059;3.532;-1.578;5.57;1.846;-1.263;2.233;-1.616
-0.934;9.755;3.855;-1.581;5.587;2.588;2.18;14.71;4.521;2.968;11.934;3.91;0.165;10.032;3.849;1.213;9.63;3.691;0.165;10.032;3.849;0.183;10.697;3.577;-0.303;14.525;4.867;-1.674;14.575;4.551;2.968;11.934;3.91;2.811;9.521;4.382;0.721;5.432;2.45;0.407;2.585;-1.463;0.165;10.032;3.849;-0.934;9.755;3.855;0.84;14.508;4.904;2.18;14.71;4.521;1.213;9.63;3.691;0.721;5.432;2.45;0.303;15.119;4.079;0.391;15.845;5.648;-2.47;11.942;3.754;-2.758;9.45;3.523;-1.674;14.575;4.551;-2.47;11.942;3.754;0.183;10.697;3.577;0.267;12.982;4.196;0.267;12.982;4.196;0.303;15.119;4.079;-1.581;5.587;2.588;-1.162;2.676;-1.23
-0.908;9.838;4.436;-1.522;5.573;3.521;2.172;14.805;5.028;2.94;12.035;4.368;0.19;10.117;4.436;1.24;9.714;4.296;0.19;10.117;4.436;0.209;10.776;4.151;-0.306;14.61;5.412;-1.684;14.644;5.126;2.94;12.035;4.368;2.831;9.611;4.791;0.783;5.424;3.408;0.637;2.947;-0.758;0.19;10.117;4.436;-0.908;9.838;4.436;0.839;14.604;5.433;2.172;14.805;5.028;1.24;9.714;4.296;0.783;5.424;3.408;0.285;15.207;4.614;0.389;15.933;6.181;-2.447;11.998;4.338;-2.708;9.505;4.089;-1.684;14.644;5.126;-2.447;11.998;4.338;0.209;10.776;4.151;0.271;13.07;4.738;0.271;13.07;4.738;0.285;15.207;4.614;-1.522;5.573;3.521;-0.934;3.053;-0.544
-0.893;9.929;4.993;-1.454;5.582;4.556;2.181;14.903;5.471;2.906;12.132;4.769;0.203;10.218;4.993;1.257;9.822;4.87;0.203;10.218;4.993;0.218;10.871;4.692;-0.286;14.716;5.924;-1.673;14.739;5.687;2.906;12.132;4.769;2.825;9.703;5.169;0.854;5.455;4.457;0.791;3.23;0.15;0.203;10.218;4.993;-0.893;9.929;4.993;0.859;14.713;5.915;2.181;14.903;5.471;1.257;9.822;4.87;0.854;5.455;4.457;0.282;15.309;5.107;0.421;16.035;6.672;-2.44;12.065;5.005;-2.689;9.564;4.832;-1.673;14.739;5.687;-2.44;12.065;5.005;0.218;10.871;4.692;0.278;13.173;5.246;0.278;13.173;5.246;0.282;15.309;5.107;-1.454;5.582;4.556;-0.781;3.34;0.344
-0.859;10.007;5.552;-1.298;5.627;5.7;2.195;15.007;5.887;2.895;12.228;5.188;0.231;10.316;5.554;1.294;9.936;5.451;0.231;10.316;5.554;0.238;10.961;5.236;-0.255;14.824;6.419;-1.651;14.838;6.233;2.895;12.228;5.188;2.851;9.804;5.621;1.014;5.544;5.622;1.021;3.28;1.333;0.231;10.316;5.554;-0.859;10.007;5.552;0.888;14.824;6.377;2.195;15.007;5.887;1.294;9.936;5.451;1.014;5.544;5.622;0.286;15.408;5.578;0.46;16.141;7.136;-2.431;12.134;5.702;-2.67;9.627;5.648;-1.651;14.838;6.233;-2.431;12.134;5.702;0.238;10.961;5.236;0.293;13.273;5.745;0.293;13.273;5.745;0.286;15.408;5.578;-1.298;5.627;5.7;-0.555;3.382;1.501
-0.83;10.106;6.073;-1.14;5.779;6.835;2.211;15.127;6.289;2.881;12.346;5.567;0.253;10.441;6.072;1.325;10.084;5.981;0.253;10.441;6.072;0.245;11.079;5.741;-0.221;14.953;6.902;-1.622;14.966;6.765;2.881;12.346;5.567;2.871;9.923;6.01;1.174;5.752;6.763;1.191;3.213;2.633;0.253;10.441;6.072;-0.83;10.106;6.073;0.921;14.951;6.825;2.211;15.127;6.289;1.325;10.084;5.981;1.174;5.752;6.763;0.296;15.53;6.041;0.509;16.261;7.595;-2.416;12.24;6.39;-2.637;9.732;6.471;-1.622;14.966;6.765;-2.416;12.24;6.39;0.245;11.079;5.741;0.304;13.397;6.222;0.304;13.397;6.222;0.296;15.53;6.041;-1.14;5.779;6.835;-0.387;3.291;2.777
-0.788;10.164;6.617;-0.964;5.966;7.939;2.242;15.204;6.718;2.882;12.426;5.959;0.287;10.52;6.615;1.366;10.182;6.534;0.287;10.52;6.615;0.269;11.152;6.273;-0.171;15.042;7.398;-1.575;15.065;7.295;2.882;12.426;5.959;2.901;10.001;6.391;1.35;5.986;7.874;1.37;2.899;4.135;0.287;10.52;6.615;-0.788;10.164;6.617;0.969;15.034;7.294;2.242;15.204;6.718;1.366;10.182;6.534;1.35;5.986;7.874;0.328;15.607;6.518;0.569;16.348;8.062;-2.402;12.328;7.139;-2.603;9.834;7.431;-1.575;15.065;7.295;-2.402;12.328;7.139;0.269;11.152;6.273;0.331;13.476;6.725;0.331;13.476;6.725;0.328;15.607;6.518;-0.964;5.966;7.939;-0.209;2.958;4.25
-0.762;10.164;7.123;-0.809;6.129;8.89;2.283;15.206;7.171;2.896;12.431;6.382;0.312;10.527;7.121;1.393;10.196;7.043;0.312;10.527;7.121;0.289;11.157;6.775;-0.119;15.056;7.888;-1.524;15.099;7.805;2.896;12.431;6.382;2.935;10.003;6.797;1.506;6.169;8.823;1.474;2.324;5.869;0.312;10.527;7.121;-0.762;10.164;7.123;1.019;15.039;7.769;2.283;15.206;7.171;1.393;10.196;7.043;1.506;6.169;8.823;0.372;15.612;6.998;0.632;16.362;8.535;-2.384;12.368;7.839;-2.554;9.902;8.327;-1.524;15.099;7.805;-2.384;12.368;7.839;0.289;11.157;6.775;0.363;13.482;7.218;0.363;13.482;7.218;0.372;15.612;6.998;-0.809;6.129;8.89;-0.105;2.378;5.948
-0.733;10.118;7.631;-0.662;6.224;9.688;2.331;15.152;7.664;2.912;12.381;6.837;0.341;10.48;7.631;1.422;10.149;7.556;0.341;10.48;7.631;0.32;11.111;7.286;-0.066;15.015;8.395;-1.471;15.074;8.318;2.912;12.381;6.837;2.958;9.946;7.208;1.654;6.265;9.621;1.581;1.829;7.662;0.341;10.48;7.631;-0.733;10.118;7.631;1.071;14.991;8.27;2.331;15.152;7.664;1.422;10.149;7.556;1.654;6.265;9.621;0.424;15.565;7.5;0.695;16.324;9.032;-2.348;12.355;8.523;-2.469;9.931;9.197;-1.471;15.074;8.318;-2.348;12.355;8.523;0.32;11.111;7.286;0.402;13.436;7.727;0.402;13.436;7.727;0.424;15.565;7.5;-0.662;6.224;9.688;0.001;1.884;7.703
-0.693;10.021;8.148;-0.52;6.217;10.362;2.404;15.04;8.189;2.96;12.275;7.325;0.384;10.374;8.151;1.462;10.033;8.075;0.384;10.374;8.151;0.368;11.006;7.81;0.004;14.914;8.916;-1.399;14.989;8.836;2.96;12.275;7.325;3.011;9.832;7.643;1.796;6.241;10.289;1.699;1.471;9.424;0.384;10.374;8.151;-0.693;10.021;8.148;1.142;14.882;8.793;2.404;15.04;8.189;1.462;10.033;8.075;1.796;6.241;10.289;0.499;15.459;8.021;0.772;16.228;9.547;-2.293;12.29;9.186;-2.368;9.917;10.026;-1.399;14.989;8.836;-2.293;12.29;9.186;0.368;11.006;7.81;0.463;13.331;8.252;0.463;13.331;8.252;0.499;15.459;8.021;-0.52;6.217;10.362;0.117;1.532;9.431
-0.633;9.898;8.693;-0.404;6.166;11.021;2.496;14.897;8.748;3.022;12.136;7.854;0.447;10.241;8.696;1.522;9.891;8.616;0.447;10.241;8.696;0.437;10.875;8.357;0.091;14.786;9.46;-1.312;14.872;9.369;3.022;12.136;7.854;3.07;9.685;8.105;1.912;6.169;10.94;1.807;1.326;11.158;0.447;10.241;8.696;-0.633;9.898;8.693;1.228;14.747;9.342;2.496;14.897;8.748;1.522;9.891;8.616;1.912;6.169;10.94;0.592;15.326;8.567;0.863;16.107;10.088;-2.221;12.198;9.846;-2.257;9.884;10.839;-1.312;14.872;9.369;-2.221;12.198;9.846;0.437;10.875;8.357;0.544;13.199;8.8;0.544;13.199;8.8;0.592;15.326;8.567;-0.404;6.166;11.021;0.225;1.39;11.145
-0.556;9.784;9.247;-0.375;6.082;11.627;2.607;14.759;9.334;3.103;11.997;8.423;0.526;10.12;9.258;1.599;9.764;9.184;0.526;10.12;9.258;0.522;10.755;8.921;0.193;14.668;10.022;-1.207;14.763;9.913;3.103;11.997;8.423;3.141;9.541;8.607;1.941;6.071;11.561;1.798;1.315;12.492;0.526;10.12;9.258;-0.556;9.784;9.247;1.332;14.622;9.914;2.607;14.759;9.334;1.599;9.764;9.184;1.941;6.071;11.561;0.706;15.205;9.133;0.97;15.993;10.652;-2.13;12.108;10.464;-2.143;9.841;11.562;-1.207;14.763;9.913;-2.13;12.108;10.464;0.522;10.755;8.921;0.642;13.078;9.366;0.642;13.078;9.366;0.706;15.205;9.133;-0.375;6.082;11.627;0.216;1.374;12.467
-0.45;9.696;9.871;-0.379;5.944;12.178;2.738;14.66;9.962;3.196;11.892;9.053;0.63;10.038;9.902;1.706;9.687;9.845;0.63;10.038;9.902;0.628;10.674;9.567;0.318;14.598;10.631;-1.081;14.697;10.5;3.196;11.892;9.053;3.221;9.432;9.185;1.938;5.944;12.156;1.733;1.191;13.095;0.63;10.038;9.902;-0.45;9.696;9.871;1.456;14.543;10.532;2.738;14.66;9.962;1.706;9.687;9.845;1.938;5.944;12.156;0.841;15.125;9.742;1.098;15.928;11.254;-2.014;12.051;11.074;-2.027;9.809;12.221;-1.081;14.697;10.5;-2.014;12.051;11.074;0.628;10.674;9.567;0.76;13.0;9.991;0.76;13.0;9.991;0.841;15.125;9.742;-0.379;5.944;12.178;0.154;1.236;13.056
-0.311;9.644;10.57;-0.35;5.804;12.727;2.896;14.611;10.633;3.315;11.833;9.734;0.763;10.001;10.622;1.845;9.665;10.589;0.763;10.001;10.622;0.76;10.636;10.286;0.468;14.58;11.279;-0.927;14.684;11.123;3.315;11.833;9.734;3.324;9.371;9.824;1.967;5.833;12.758;1.735;1.02;13.296;0.763;10.001;10.622;-0.311;9.644;10.57;1.607;14.514;11.191;2.896;14.611;10.633;1.845;9.665;10.589;1.967;5.833;12.758;1.004;15.09;10.388;1.25;15.916;11.889;-1.873;12.033;11.656;-1.914;9.781;12.784;-0.927;14.684;11.123;-1.873;12.033;11.656;0.76;10.636;10.286;0.902;12.97;10.665;0.902;12.97;10.665;1.004;15.09;10.388;-0.35;5.804;12.727;0.159;1.039;13.241
-0.168;9.663;11.293;-0.271;5.745;13.303;3.049;14.635;11.314;3.448;11.842;10.454;0.898;10.045;11.347;1.987;9.734;11.323;0.898;10.045;11.347;0.882;10.677;11.005;0.614;14.636;11.938;-0.779;14.743;11.767;3.448;11.842;10.454;3.448;9.38;10.543;2.044;5.824;13.349;1.83;0.98;13.443;0.898;10.045;11.347;-0.168;9.663;11.293;1.753;14.558;11.858;3.049;14.635;11.314;1.987;9.734;11.323;2.044;5.824;13.349;1.161;15.133;11.046;1.403;15.972;12.54;-1.719;12.074;12.208;-1.797;9.781;13.248;-0.779;14.743;11.767;-1.719;12.074;12.208;0.882;10.677;11.005;1.036;13.016;11.341;1.036;13.016;11.341;1.161;15.133;11.046;-0.271;5.745;13.303;0.255;0.956;13.399
-0.024;9.698;12.032;-0.205;5.679;13.826;3.193;14.671;11.988;3.593;11.856;11.202;1.036;10.099;12.063;2.13;9.807;12.028;1.036;10.099;12.063;1.003;10.725;11.711;0.748;14.698;12.58;-0.643;14.809;12.399;3.593;11.856;11.202;3.59;9.396;11.334;2.108;5.793;13.84;1.831;0.963;13.513;1.036;10.099;12.063;-0.024;9.698;12.032;1.887;14.61;12.511;3.193;14.671;11.988;2.13;9.807;12.028;2.108;5.793;13.84;1.306;15.183;11.689;1.545;16.034;13.176;-1.57;12.12;12.73;-1.683;9.778;13.652;-0.643;14.809;12.399;-1.57;12.12;12.73;1.003;10.725;11.711;1.162;13.07;12.001;1.162;13.07;12.001;1.306;15.183;11.689;-0.205;5.679;13.826;0.258;0.893;13.509
0.111;9.781;12.729;-0.135;5.648;14.233;3.316;14.747;12.655;3.745;11.907;11.985;1.167;10.191;12.735;2.263;9.906;12.687;1.167;10.191;12.735;1.124;10.809;12.371;0.859;14.79;13.203;-0.531;14.899;13.011;3.745;11.907;11.985;3.75;9.454;12.21;2.178;5.774;14.208;1.826;0.989;13.506;1.167;10.191;12.735;0.111;9.781;12.729;1.999;14.697;13.148;3.316;14.747;12.655;2.263;9.906;12.687;2.178;5.774;14.208;1.43;15.27;12.317;1.662;16.126;13.803;-1.429;12.186;13.21;-1.567;9.794;13.985;-0.531;14.899;13.011;-1.429;12.186;13.21;1.124;10.809;12.371;1.274;13.158;12.633;1.274;13.158;12.633;1.43;15.27;12.317;-0.135;5.648;14.233;0.255;0.895;13.543
0.224;9.932;13.356;-0.064;5.69;14.507;3.421;14.885;13.312;3.903;12.022;12.79;1.283;10.335;13.345;2.377;10.042;13.292;1.283;10.335;13.345;1.241;10.947;12.971;0.947;14.926;13.793;-0.441;15.027;13.581;3.903;12.022;12.79;3.921;9.585;13.15;2.248;5.797;14.46;1.831;1.068;13.473;1.283;10.335;13.345;0.224;9.932;13.356;2.088;14.836;13.762;3.421;14.885;13.312;2.377;10.042;13.292;2.248;5.797;14.46;1.536;15.41;12.921;1.75;16.26;14.413;-1.299;12.295;13.643;-1.453;9.862;14.275;-0.441;15.027;13.581;-1.299;12.295;13.643;1.241;10.947;12.971;1.379;13.297;13.227;1.379;13.297;13.227;1.536;15.41;12.921;-0.064;5.69;14.507;0.26;0.981;13.533
0.337;10.089;13.952;0.013;5.766;14.729;3.514;15.045;13.932;4.064;12.168;13.582;1.401;10.478;13.924;2.49;10.17;13.861;1.401;10.478;13.924;1.362;11.086;13.544;1.029;15.062;14.359;-0.356;15.158;14.126;4.064;12.168;13.582;4.097;9.766;14.127;2.325;5.84;14.654;1.835;1.167;13.457;1.401;10.478;13.924;0.337;10.089;13.952;2.171;14.982;14.349;3.514;15.045;13.932;2.49;10.17;13.861;2.325;5.84;14.654;1.63;15.553;13.499;1.825;16.397;14.997;-1.184;12.417;14.051;-1.354;9.952;14.543;-0.356;15.158;14.126;-1.184;12.417;14.051;1.362;11.086;13.544;1.484;13.438;13.799;1.484;13.438;13.799;1.63;15.553;13.499;0.013;5.766;14.729;0.264;1.102;13.54
0.446;10.21;14.532;0.086;5.84;14.947;3.604;15.18;14.546;4.225;12.303;14.364;1.515;10.584;14.488;2.598;10.26;14.41;1.515;10.584;14.488;1.479;11.192;14.107;1.111;15.161;14.925;-0.271;15.257;14.67;4.225;12.303;14.364;4.26;9.955;15.11;2.398;5.881;14.839;1.834;1.264;13.469;1.515;10.584;14.488;0.446;10.21;14.532;2.253;15.093;14.933;3.604;15.18;14.546;2.598;10.26;14.41;2.398;5.881;14.839;1.72;15.66;14.076;1.894;16.499;15.579;-1.086;12.52;14.453;-1.286;10.034;14.805;-0.271;15.257;14.67;-1.086;12.52;14.453;1.479;11.192;14.107;1.591;13.543;14.367;1.591;13.543;14.367;1.72;15.66;14.076;0.086;5.84;14.947;0.263;1.222;13.58
0.548;10.256;15.084;0.156;5.869;15.132;3.689;15.249;15.14;4.378;12.381;15.126;1.62;10.618;15.02;2.697;10.284;14.914;1.62;10.618;15.02;1.582;11.231;14.646;1.193;15.189;15.495;-0.186;15.288;15.229;4.378;12.381;15.126;4.405;10.114;16.089;2.465;5.886;14.973;1.815;1.329;13.447;1.62;10.618;15.02;0.548;10.256;15.084;2.336;15.132;15.51;3.689;15.249;15.14;2.697;10.284;14.914;2.465;5.886;14.973;1.802;15.699;14.653;1.965;16.531;16.162;-1.004;12.569;14.86;-1.247;10.069;15.053;-0.186;15.288;15.229;-1.004;12.569;14.86;1.582;11.231;14.646;1.693;13.579;14.931;1.693;13.579;14.931;1.802;15.699;14.653;0.156;5.869;15.132;0.247;1.303;13.595
0.654;10.209;15.647;0.224;5.834;15.374;3.769;15.244;15.728;4.527;12.398;15.883;1.725;10.572;15.568;2.8;10.239;15.438;1.725;10.572;15.568;1.681;11.189;15.203;1.273;15.139;16.073;-0.105;15.237;15.801;4.527;12.398;15.883;4.538;10.239;17.068;2.53;5.851;15.173;1.807;1.373;13.458;1.725;10.572;15.568;0.654;10.209;15.647;2.416;15.094;16.088;3.769;15.244;15.728;2.8;10.239;15.438;2.53;5.851;15.173;1.877;15.658;15.232;2.032;16.49;16.741;-0.928;12.537;15.316;-1.213;10.035;15.379;-0.105;15.237;15.801;-0.928;12.537;15.316;1.681;11.189;15.203;1.791;13.536;15.506;1.791;13.536;15.506;1.877;15.658;15.232;0.224;5.834;15.374;0.242;1.34;13.634
0.747;10.086;16.225;0.278;5.742;15.672;3.839;15.166;16.312;4.66;12.35;16.625;1.814;10.458;16.138;2.89;10.134;15.99;1.814;10.458;16.138;1.761;11.08;15.783;1.348;15.023;16.671;-0.031;15.121;16.406;4.66;12.35;16.625;4.649;10.325;18.027;2.581;5.774;15.442;1.801;1.411;13.477;1.814;10.458;16.138;0.747;10.086;16.225;2.492;14.988;16.679;3.839;15.166;16.312;2.89;10.134;15.99;2.581;5.774;15.442;1.942;15.547;15.826;2.1;16.384;17.332;-0.862;12.447;15.805;-1.195;9.951;15.726;-0.031;15.121;16.406;-0.862;12.447;15.805;1.761;11.08;15.783;1.875;13.425;16.1;1.875;13.425;16.1;1.942;15.547;15.826;0.278;5.742;15.672;0.239;1.357;13.673
0.824;9.913;16.819;0.317;5.608;16.036;3.898;15.028;16.896;4.77;12.244;17.331;1.887;10.294;16.723;2.964;9.98;16.558;1.887;10.294;16.723;1.825;10.92;16.376;1.414;14.857;17.285;0.032;14.953;17.035;4.77;12.244;17.331;4.744;10.353;18.911;2.617;5.659;15.778;1.784;1.45;13.519;1.887;10.294;16.723;0.824;9.913;16.819;2.558;14.829;17.278;3.898;15.028;16.896;2.964;9.98;16.558;2.617;5.659;15.778;1.995;15.385;16.433;2.163;16.226;17.936;-0.798;12.306;16.324;-1.174;9.825;16.097;0.032;14.953;17.035;-0.798;12.306;16.324;1.825;10.92;16.376;1.943;13.262;16.706;1.943;13.262;16.706;1.995;15.385;16.433;0.317;5.608;16.036;0.225;1.377;13.731
